_id,State/UT Name,PC NO,PC NAME,TOTAL ELECTORS IN PC,AC NO,AC NAME,TOTAL ELECTORS IN AC,TOTAL VALID VOTES IN STATE,NOTA VOTES EVM IN AC,CANDIDATE NAME,PARTY,VOTES SECURED EVM
49389,West Bengal,39,Bardhaman-Durgapur,1853336,276,Durgapur Purba,264339,59958733,3236,TASBIRUL ISLAM,SUCI,630
49390,West Bengal,39,Bardhaman-Durgapur,1853336,276,Durgapur Purba,264339,59958733,3236,MIR SAKIMUDDIN,TNRMPI,332
49391,West Bengal,39,Bardhaman-Durgapur,1853336,276,Durgapur Purba,264339,59958733,3236,REENA LEONG,IND,482
49392,West Bengal,39,Bardhaman-Durgapur,1853336,276,Durgapur Purba,264339,59958733,3236,LUXMI NARAYAN KORA,IND,927
49393,West Bengal,39,Bardhaman-Durgapur,1853336,277,Durgapur Paschim,276955,59958733,3373,AZAD KIRTI JHA,AITC,85430
49394,West Bengal,39,Bardhaman-Durgapur,1853336,277,Durgapur Paschim,276955,59958733,3373,DILIP GHOSH,BJP,97112
49395,West Bengal,39,Bardhaman-Durgapur,1853336,277,Durgapur Paschim,276955,59958733,3373,PRABHU NATH SAH,BSP,925
49396,West Bengal,39,Bardhaman-Durgapur,1853336,277,Durgapur Paschim,276955,59958733,3373,SUKRITI GHOSAL,CPI(M),18140
49397,West Bengal,39,Bardhaman-Durgapur,1853336,277,Durgapur Paschim,276955,59958733,3373,TASBIRUL ISLAM,SUCI,502
49398,West Bengal,39,Bardhaman-Durgapur,1853336,277,Durgapur Paschim,276955,59958733,3373,MIR SAKIMUDDIN,TNRMPI,365
49399,West Bengal,39,Bardhaman-Durgapur,1853336,277,Durgapur Paschim,276955,59958733,3373,REENA LEONG,IND,513
49400,West Bengal,39,Bardhaman-Durgapur,1853336,277,Durgapur Paschim,276955,59958733,3373,LUXMI NARAYAN KORA,IND,1201
49401,West Bengal,40,Asansol,1771875,275,Pandabeswar,217780,59958733,1486,S S AHLUWALIA,BJP,54682
49402,West Bengal,40,Asansol,1771875,275,Pandabeswar,217780,59958733,1486,JAHANARA KHAN,CPI(M),11555
49403,West Bengal,40,Asansol,1771875,275,Pandabeswar,217780,59958733,1486,SHATRUGHAN PRASAD SINHA,AITC,94707
49404,West Bengal,40,Asansol,1771875,275,Pandabeswar,217780,59958733,1486,SUNNY KUMAR SAH,BSP,1198
49405,West Bengal,40,Asansol,1771875,275,Pandabeswar,217780,59958733,1486,AMAR CHOWDHURY,SUCI,709
49406,West Bengal,40,Asansol,1771875,275,Pandabeswar,217780,59958733,1486,DIPIKA BAURI,IND,1651
49407,West Bengal,40,Asansol,1771875,275,Pandabeswar,217780,59958733,1486,SUJIT PAL,IND,477
49408,West Bengal,40,Asansol,1771875,278,Raniganj,257785,59958733,2017,S S AHLUWALIA,BJP,79233
49409,West Bengal,40,Asansol,1771875,278,Raniganj,257785,59958733,2017,JAHANARA KHAN,CPI(M),21326
49410,West Bengal,40,Asansol,1771875,278,Raniganj,257785,59958733,2017,SHATRUGHAN PRASAD SINHA,AITC,83685
49411,West Bengal,40,Asansol,1771875,278,Raniganj,257785,59958733,2017,SUNNY KUMAR SAH,BSP,1158
49412,West Bengal,40,Asansol,1771875,278,Raniganj,257785,59958733,2017,AMAR CHOWDHURY,SUCI,518
49413,West Bengal,40,Asansol,1771875,278,Raniganj,257785,59958733,2017,DIPIKA BAURI,IND,1462
49414,West Bengal,40,Asansol,1771875,278,Raniganj,257785,59958733,2017,SUJIT PAL,IND,706
49415,West Bengal,40,Asansol,1771875,279,Jamuria,232932,59958733,2207,S S AHLUWALIA,BJP,65338
49416,West Bengal,40,Asansol,1771875,279,Jamuria,232932,59958733,2207,JAHANARA KHAN,CPI(M),22150
49417,West Bengal,40,Asansol,1771875,279,Jamuria,232932,59958733,2207,SHATRUGHAN PRASAD SINHA,AITC,77209
49418,West Bengal,40,Asansol,1771875,279,Jamuria,232932,59958733,2207,SUNNY KUMAR SAH,BSP,1445
49419,West Bengal,40,Asansol,1771875,279,Jamuria,232932,59958733,2207,AMAR CHOWDHURY,SUCI,588
49420,West Bengal,40,Asansol,1771875,279,Jamuria,232932,59958733,2207,DIPIKA BAURI,IND,1649
49421,West Bengal,40,Asansol,1771875,279,Jamuria,232932,59958733,2207,SUJIT PAL,IND,903
49422,West Bengal,40,Asansol,1771875,280,Asansol Dakshin,284852,59958733,2550,S S AHLUWALIA,BJP,96739
49423,West Bengal,40,Asansol,1771875,280,Asansol Dakshin,284852,59958733,2550,JAHANARA KHAN,CPI(M),16897
49424,West Bengal,40,Asansol,1771875,280,Asansol Dakshin,284852,59958733,2550,SHATRUGHAN PRASAD SINHA,AITC,84582
49425,West Bengal,40,Asansol,1771875,280,Asansol Dakshin,284852,59958733,2550,SUNNY KUMAR SAH,BSP,1317
49426,West Bengal,40,Asansol,1771875,280,Asansol Dakshin,284852,59958733,2550,AMAR CHOWDHURY,SUCI,579
49427,West Bengal,40,Asansol,1771875,280,Asansol Dakshin,284852,59958733,2550,DIPIKA BAURI,IND,1589
49428,West Bengal,40,Asansol,1771875,280,Asansol Dakshin,284852,59958733,2550,SUJIT PAL,IND,737
49429,West Bengal,40,Asansol,1771875,281,Asansol Uttar,285879,59958733,2398,S S AHLUWALIA,BJP,90458
49430,West Bengal,40,Asansol,1771875,281,Asansol Uttar,285879,59958733,2398,JAHANARA KHAN,CPI(M),11772
49431,West Bengal,40,Asansol,1771875,281,Asansol Uttar,285879,59958733,2398,SHATRUGHAN PRASAD SINHA,AITC,94825
49432,West Bengal,40,Asansol,1771875,281,Asansol Uttar,285879,59958733,2398,SUNNY KUMAR SAH,BSP,883
49433,West Bengal,40,Asansol,1771875,281,Asansol Uttar,285879,59958733,2398,AMAR CHOWDHURY,SUCI,466
49434,West Bengal,40,Asansol,1771875,281,Asansol Uttar,285879,59958733,2398,DIPIKA BAURI,IND,1323
49435,West Bengal,40,Asansol,1771875,281,Asansol Uttar,285879,59958733,2398,SUJIT PAL,IND,504
49436,West Bengal,40,Asansol,1771875,282,Kulti,257251,59958733,2531,S S AHLUWALIA,BJP,94108
49437,West Bengal,40,Asansol,1771875,282,Kulti,257251,59958733,2531,JAHANARA KHAN,CPI(M),7183
49438,West Bengal,40,Asansol,1771875,282,Kulti,257251,59958733,2531,SHATRUGHAN PRASAD SINHA,AITC,79055
49439,West Bengal,40,Asansol,1771875,282,Kulti,257251,59958733,2531,SUNNY KUMAR SAH,BSP,1084
49440,West Bengal,40,Asansol,1771875,282,Kulti,257251,59958733,2531,AMAR CHOWDHURY,SUCI,577
49441,West Bengal,40,Asansol,1771875,282,Kulti,257251,59958733,2531,DIPIKA BAURI,IND,1316
49442,West Bengal,40,Asansol,1771875,282,Kulti,257251,59958733,2531,SUJIT PAL,IND,695
49443,West Bengal,40,Asansol,1771875,283,Barabani,235396,59958733,2259,S S AHLUWALIA,BJP,63519
49444,West Bengal,40,Asansol,1771875,283,Barabani,235396,59958733,2259,JAHANARA KHAN,CPI(M),14571
49445,West Bengal,40,Asansol,1771875,283,Barabani,235396,59958733,2259,SHATRUGHAN PRASAD SINHA,AITC,89042
49446,West Bengal,40,Asansol,1771875,283,Barabani,235396,59958733,2259,SUNNY KUMAR SAH,BSP,1461
49447,West Bengal,40,Asansol,1771875,283,Barabani,235396,59958733,2259,AMAR CHOWDHURY,SUCI,893
49448,West Bengal,40,Asansol,1771875,283,Barabani,235396,59958733,2259,DIPIKA BAURI,IND,1633
49449,West Bengal,40,Asansol,1771875,283,Barabani,235396,59958733,2259,SUJIT PAL,IND,727
49450,West Bengal,41,Bolpur,1842192,271,Ketugram,269853,59958733,3793,ASIT KUMAR MAL,AITC,119431
49451,West Bengal,41,Bolpur,1842192,271,Ketugram,269853,59958733,3793,PIYA SAHA,BJP,73419
49452,West Bengal,41,Bolpur,1842192,271,Ketugram,269853,59958733,3793,DR MANIK CHANDRA PRODHAN,BSP,1110
49453,West Bengal,41,Bolpur,1842192,271,Ketugram,269853,59958733,3793,SHYAMALI PRADHAN,CPI(M),13824
49454,West Bengal,41,Bolpur,1842192,271,Ketugram,269853,59958733,3793,BIJOY DOLUI,SUCI,466
49455,West Bengal,41,Bolpur,1842192,271,Ketugram,269853,59958733,3793,MANTU DHIBAR,HSS,344
49456,West Bengal,41,Bolpur,1842192,271,Ketugram,269853,59958733,3793,SHANTA DAS,MPOI,607
49457,West Bengal,41,Bolpur,1842192,271,Ketugram,269853,59958733,3793,ATUL CHANDRA BAURI,IND,1551
49458,West Bengal,41,Bolpur,1842192,272,Mongalkote,259847,59958733,3594,ASIT KUMAR MAL,AITC,117318
49459,West Bengal,41,Bolpur,1842192,272,Mongalkote,259847,59958733,3594,PIYA SAHA,BJP,70811
49460,West Bengal,41,Bolpur,1842192,272,Mongalkote,259847,59958733,3594,DR MANIK CHANDRA PRODHAN,BSP,1080
49461,West Bengal,41,Bolpur,1842192,272,Mongalkote,259847,59958733,3594,SHYAMALI PRADHAN,CPI(M),17834
49462,West Bengal,41,Bolpur,1842192,272,Mongalkote,259847,59958733,3594,BIJOY DOLUI,SUCI,480
49463,West Bengal,41,Bolpur,1842192,272,Mongalkote,259847,59958733,3594,MANTU DHIBAR,HSS,276
49464,West Bengal,41,Bolpur,1842192,272,Mongalkote,259847,59958733,3594,SHANTA DAS,MPOI,531
49465,West Bengal,41,Bolpur,1842192,272,Mongalkote,259847,59958733,3594,ATUL CHANDRA BAURI,IND,1269
49466,West Bengal,41,Bolpur,1842192,273,Ausgram,252804,59958733,3199,ASIT KUMAR MAL,AITC,110503
49467,West Bengal,41,Bolpur,1842192,273,Ausgram,252804,59958733,3199,PIYA SAHA,BJP,76968
49468,West Bengal,41,Bolpur,1842192,273,Ausgram,252804,59958733,3199,DR MANIK CHANDRA PRODHAN,BSP,1076
49469,West Bengal,41,Bolpur,1842192,273,Ausgram,252804,59958733,3199,SHYAMALI PRADHAN,CPI(M),21164
49470,West Bengal,41,Bolpur,1842192,273,Ausgram,252804,59958733,3199,BIJOY DOLUI,SUCI,514
49471,West Bengal,41,Bolpur,1842192,273,Ausgram,252804,59958733,3199,MANTU DHIBAR,HSS,385
49472,West Bengal,41,Bolpur,1842192,273,Ausgram,252804,59958733,3199,SHANTA DAS,MPOI,565
49473,West Bengal,41,Bolpur,1842192,273,Ausgram,252804,59958733,3199,ATUL CHANDRA BAURI,IND,1163
49474,West Bengal,41,Bolpur,1842192,286,Bolpur,285141,59958733,3218,ASIT KUMAR MAL,AITC,129462
49475,West Bengal,41,Bolpur,1842192,286,Bolpur,285141,59958733,3218,PIYA SAHA,BJP,81115
49476,West Bengal,41,Bolpur,1842192,286,Bolpur,285141,59958733,3218,DR MANIK CHANDRA PRODHAN,BSP,929
49477,West Bengal,41,Bolpur,1842192,286,Bolpur,285141,59958733,3218,SHYAMALI PRADHAN,CPI(M),16202
49478,West Bengal,41,Bolpur,1842192,286,Bolpur,285141,59958733,3218,BIJOY DOLUI,SUCI,441
49479,West Bengal,41,Bolpur,1842192,286,Bolpur,285141,59958733,3218,MANTU DHIBAR,HSS,279
49480,West Bengal,41,Bolpur,1842192,286,Bolpur,285141,59958733,3218,SHANTA DAS,MPOI,534
49481,West Bengal,41,Bolpur,1842192,286,Bolpur,285141,59958733,3218,ATUL CHANDRA BAURI,IND,1056
49482,West Bengal,41,Bolpur,1842192,287,Nanoor,287769,59958733,3201,ASIT KUMAR MAL,AITC,148830
49483,West Bengal,41,Bolpur,1842192,287,Nanoor,287769,59958733,3201,PIYA SAHA,BJP,66620
49484,West Bengal,41,Bolpur,1842192,287,Nanoor,287769,59958733,3201,DR MANIK CHANDRA PRODHAN,BSP,1109
49485,West Bengal,41,Bolpur,1842192,287,Nanoor,287769,59958733,3201,SHYAMALI PRADHAN,CPI(M),9512
49486,West Bengal,41,Bolpur,1842192,287,Nanoor,287769,59958733,3201,BIJOY DOLUI,SUCI,361
49487,West Bengal,41,Bolpur,1842192,287,Nanoor,287769,59958733,3201,MANTU DHIBAR,HSS,309
49488,West Bengal,41,Bolpur,1842192,287,Nanoor,287769,59958733,3201,SHANTA DAS,MPOI,624
49489,West Bengal,41,Bolpur,1842192,287,Nanoor,287769,59958733,3201,ATUL CHANDRA BAURI,IND,1015
49490,West Bengal,41,Bolpur,1842192,288,Labhpur,246267,59958733,2476,ASIT KUMAR MAL,AITC,124031
49491,West Bengal,41,Bolpur,1842192,288,Labhpur,246267,59958733,2476,PIYA SAHA,BJP,75648
49492,West Bengal,41,Bolpur,1842192,288,Labhpur,246267,59958733,2476,DR MANIK CHANDRA PRODHAN,BSP,740
49493,West Bengal,41,Bolpur,1842192,288,Labhpur,246267,59958733,2476,SHYAMALI PRADHAN,CPI(M),7231
49494,West Bengal,41,Bolpur,1842192,288,Labhpur,246267,59958733,2476,BIJOY DOLUI,SUCI,190
49495,West Bengal,41,Bolpur,1842192,288,Labhpur,246267,59958733,2476,MANTU DHIBAR,HSS,231
49496,West Bengal,41,Bolpur,1842192,288,Labhpur,246267,59958733,2476,SHANTA DAS,MPOI,389
49497,West Bengal,41,Bolpur,1842192,288,Labhpur,246267,59958733,2476,ATUL CHANDRA BAURI,IND,934
49498,West Bengal,41,Bolpur,1842192,290,Mayureswar,240511,59958733,2159,ASIT KUMAR MAL,AITC,101634
49499,West Bengal,41,Bolpur,1842192,290,Mayureswar,240511,59958733,2159,PIYA SAHA,BJP,80882
49500,West Bengal,41,Bolpur,1842192,290,Mayureswar,240511,59958733,2159,DR MANIK CHANDRA PRODHAN,BSP,967
49501,West Bengal,41,Bolpur,1842192,290,Mayureswar,240511,59958733,2159,SHYAMALI PRADHAN,CPI(M),13052
49502,West Bengal,41,Bolpur,1842192,290,Mayureswar,240511,59958733,2159,BIJOY DOLUI,SUCI,322
49503,West Bengal,41,Bolpur,1842192,290,Mayureswar,240511,59958733,2159,MANTU DHIBAR,HSS,224
49504,West Bengal,41,Bolpur,1842192,290,Mayureswar,240511,59958733,2159,SHANTA DAS,MPOI,383
49505,West Bengal,41,Bolpur,1842192,290,Mayureswar,240511,59958733,2159,ATUL CHANDRA BAURI,IND,823
49506,West Bengal,42,Birbhum,1859447,284,Dubrajpur,252407,59958733,2686,DEBTANU BHATTACHARYA,BJP,84655
49507,West Bengal,42,Birbhum,1859447,284,Dubrajpur,252407,59958733,2686,MILTON RASHID,INC,10576
49508,West Bengal,42,Birbhum,1859447,284,Dubrajpur,252407,59958733,2686,RAJNATH SARKAR,BSP,878
49509,West Bengal,42,Birbhum,1859447,284,Dubrajpur,252407,59958733,2686,SATABDI ROY,AITC,102935
49510,West Bengal,42,Birbhum,1859447,284,Dubrajpur,252407,59958733,2686,AYESHA KHATUN,SUCI,1023
49511,West Bengal,42,Birbhum,1859447,284,Dubrajpur,252407,59958733,2686,DOLA SARKAR,INSAF,296
49512,West Bengal,42,Birbhum,1859447,284,Dubrajpur,252407,59958733,2686,BISWAJIT MISHRA,AIAM,408
49513,West Bengal,42,Birbhum,1859447,284,Dubrajpur,252407,59958733,2686,MD. JAKIR HOSSAIN,BNJD,380
49514,West Bengal,42,Birbhum,1859447,284,Dubrajpur,252407,59958733,2686,LAKSHMI HEMBROM,APoI,1014
49515,West Bengal,42,Birbhum,1859447,284,Dubrajpur,252407,59958733,2686,AMIY GHOSH,IND,2145
49516,West Bengal,42,Birbhum,1859447,284,Dubrajpur,252407,59958733,2686,ABDUL IMRAN,IND,522
49517,West Bengal,42,Birbhum,1859447,284,Dubrajpur,252407,59958733,2686,SAURAV MUDI,IND,667
49518,West Bengal,42,Birbhum,1859447,285,Suri,272439,59958733,2377,DEBTANU BHATTACHARYA,BJP,94423
49519,West Bengal,42,Birbhum,1859447,285,Suri,272439,59958733,2377,MILTON RASHID,INC,14672
49520,West Bengal,42,Birbhum,1859447,285,Suri,272439,59958733,2377,RAJNATH SARKAR,BSP,764
49521,West Bengal,42,Birbhum,1859447,285,Suri,272439,59958733,2377,SATABDI ROY,AITC,106922
49522,West Bengal,42,Birbhum,1859447,285,Suri,272439,59958733,2377,AYESHA KHATUN,SUCI,1001
49523,West Bengal,42,Birbhum,1859447,285,Suri,272439,59958733,2377,DOLA SARKAR,INSAF,284
49524,West Bengal,42,Birbhum,1859447,285,Suri,272439,59958733,2377,BISWAJIT MISHRA,AIAM,417
49525,West Bengal,42,Birbhum,1859447,285,Suri,272439,59958733,2377,MD. JAKIR HOSSAIN,BNJD,374
49526,West Bengal,42,Birbhum,1859447,285,Suri,272439,59958733,2377,LAKSHMI HEMBROM,APoI,1057
49527,West Bengal,42,Birbhum,1859447,285,Suri,272439,59958733,2377,AMIY GHOSH,IND,1703
49528,West Bengal,42,Birbhum,1859447,285,Suri,272439,59958733,2377,ABDUL IMRAN,IND,496
49529,West Bengal,42,Birbhum,1859447,285,Suri,272439,59958733,2377,SAURAV MUDI,IND,562
49530,West Bengal,42,Birbhum,1859447,289,Sainthia,266895,59958733,2375,DEBTANU BHATTACHARYA,BJP,84223
49531,West Bengal,42,Birbhum,1859447,289,Sainthia,266895,59958733,2375,MILTON RASHID,INC,13308
49532,West Bengal,42,Birbhum,1859447,289,Sainthia,266895,59958733,2375,RAJNATH SARKAR,BSP,856
49533,West Bengal,42,Birbhum,1859447,289,Sainthia,266895,59958733,2375,SATABDI ROY,AITC,119460
49534,West Bengal,42,Birbhum,1859447,289,Sainthia,266895,59958733,2375,AYESHA KHATUN,SUCI,1083
49535,West Bengal,42,Birbhum,1859447,289,Sainthia,266895,59958733,2375,DOLA SARKAR,INSAF,404
49536,West Bengal,42,Birbhum,1859447,289,Sainthia,266895,59958733,2375,BISWAJIT MISHRA,AIAM,481
49537,West Bengal,42,Birbhum,1859447,289,Sainthia,266895,59958733,2375,MD. JAKIR HOSSAIN,BNJD,406
49538,West Bengal,42,Birbhum,1859447,289,Sainthia,266895,59958733,2375,LAKSHMI HEMBROM,APoI,1288
49539,West Bengal,42,Birbhum,1859447,289,Sainthia,266895,59958733,2375,AMIY GHOSH,IND,2156
49540,West Bengal,42,Birbhum,1859447,289,Sainthia,266895,59958733,2375,ABDUL IMRAN,IND,588
49541,West Bengal,42,Birbhum,1859447,289,Sainthia,266895,59958733,2375,SAURAV MUDI,IND,636
49542,West Bengal,42,Birbhum,1859447,291,Rampurhat,271645,59958733,2602,DEBTANU BHATTACHARYA,BJP,90618
49543,West Bengal,42,Birbhum,1859447,291,Rampurhat,271645,59958733,2602,MILTON RASHID,INC,25609
49544,West Bengal,42,Birbhum,1859447,291,Rampurhat,271645,59958733,2602,RAJNATH SARKAR,BSP,799
49545,West Bengal,42,Birbhum,1859447,291,Rampurhat,271645,59958733,2602,SATABDI ROY,AITC,97579
49546,West Bengal,42,Birbhum,1859447,291,Rampurhat,271645,59958733,2602,AYESHA KHATUN,SUCI,1007
49547,West Bengal,42,Birbhum,1859447,291,Rampurhat,271645,59958733,2602,DOLA SARKAR,INSAF,269
49548,West Bengal,42,Birbhum,1859447,291,Rampurhat,271645,59958733,2602,BISWAJIT MISHRA,AIAM,457
49549,West Bengal,42,Birbhum,1859447,291,Rampurhat,271645,59958733,2602,MD. JAKIR HOSSAIN,BNJD,384
49550,West Bengal,42,Birbhum,1859447,291,Rampurhat,271645,59958733,2602,LAKSHMI HEMBROM,APoI,1233
49551,West Bengal,42,Birbhum,1859447,291,Rampurhat,271645,59958733,2602,AMIY GHOSH,IND,1893
49552,West Bengal,42,Birbhum,1859447,291,Rampurhat,271645,59958733,2602,ABDUL IMRAN,IND,603
49553,West Bengal,42,Birbhum,1859447,291,Rampurhat,271645,59958733,2602,SAURAV MUDI,IND,847
49554,West Bengal,42,Birbhum,1859447,292,Hansan,259674,59958733,1349,DEBTANU BHATTACHARYA,BJP,55447
49555,West Bengal,42,Birbhum,1859447,292,Hansan,259674,59958733,1349,MILTON RASHID,INC,52643
49556,West Bengal,42,Birbhum,1859447,292,Hansan,259674,59958733,1349,RAJNATH SARKAR,BSP,813
49557,West Bengal,42,Birbhum,1859447,292,Hansan,259674,59958733,1349,SATABDI ROY,AITC,94405
49558,West Bengal,42,Birbhum,1859447,292,Hansan,259674,59958733,1349,AYESHA KHATUN,SUCI,832
49559,West Bengal,42,Birbhum,1859447,292,Hansan,259674,59958733,1349,DOLA SARKAR,INSAF,229
49560,West Bengal,42,Birbhum,1859447,292,Hansan,259674,59958733,1349,BISWAJIT MISHRA,AIAM,1328
49561,West Bengal,42,Birbhum,1859447,292,Hansan,259674,59958733,1349,MD. JAKIR HOSSAIN,BNJD,301
49562,West Bengal,42,Birbhum,1859447,292,Hansan,259674,59958733,1349,LAKSHMI HEMBROM,APoI,964
49563,West Bengal,42,Birbhum,1859447,292,Hansan,259674,59958733,1349,AMIY GHOSH,IND,1424
49564,West Bengal,42,Birbhum,1859447,292,Hansan,259674,59958733,1349,ABDUL IMRAN,IND,523
49565,West Bengal,42,Birbhum,1859447,292,Hansan,259674,59958733,1349,SAURAV MUDI,IND,544
49566,West Bengal,42,Birbhum,1859447,293,Nalhati,257726,59958733,1415,DEBTANU BHATTACHARYA,BJP,60914
49567,West Bengal,42,Birbhum,1859447,293,Nalhati,257726,59958733,1415,MILTON RASHID,INC,52276
49568,West Bengal,42,Birbhum,1859447,293,Nalhati,257726,59958733,1415,RAJNATH SARKAR,BSP,711
49569,West Bengal,42,Birbhum,1859447,293,Nalhati,257726,59958733,1415,SATABDI ROY,AITC,87340
49570,West Bengal,42,Birbhum,1859447,293,Nalhati,257726,59958733,1415,AYESHA KHATUN,SUCI,736
49571,West Bengal,42,Birbhum,1859447,293,Nalhati,257726,59958733,1415,DOLA SARKAR,INSAF,307
49572,West Bengal,42,Birbhum,1859447,293,Nalhati,257726,59958733,1415,BISWAJIT MISHRA,AIAM,319
49573,West Bengal,42,Birbhum,1859447,293,Nalhati,257726,59958733,1415,MD. JAKIR HOSSAIN,BNJD,270
49574,West Bengal,42,Birbhum,1859447,293,Nalhati,257726,59958733,1415,LAKSHMI HEMBROM,APoI,915
49575,West Bengal,42,Birbhum,1859447,293,Nalhati,257726,59958733,1415,AMIY GHOSH,IND,1210
49576,West Bengal,42,Birbhum,1859447,293,Nalhati,257726,59958733,1415,ABDUL IMRAN,IND,500
49577,West Bengal,42,Birbhum,1859447,293,Nalhati,257726,59958733,1415,SAURAV MUDI,IND,511
49578,West Bengal,42,Birbhum,1859447,294,Murarai,278661,59958733,1233,DEBTANU BHATTACHARYA,BJP,47481
49579,West Bengal,42,Birbhum,1859447,294,Murarai,278661,59958733,1233,MILTON RASHID,INC,56488
49580,West Bengal,42,Birbhum,1859447,294,Murarai,278661,59958733,1233,RAJNATH SARKAR,BSP,1045
49581,West Bengal,42,Birbhum,1859447,294,Murarai,278661,59958733,1233,SATABDI ROY,AITC,106331
49582,West Bengal,42,Birbhum,1859447,294,Murarai,278661,59958733,1233,AYESHA KHATUN,SUCI,1079
49583,West Bengal,42,Birbhum,1859447,294,Murarai,278661,59958733,1233,DOLA SARKAR,INSAF,238
49584,West Bengal,42,Birbhum,1859447,294,Murarai,278661,59958733,1233,BISWAJIT MISHRA,AIAM,396
49585,West Bengal,42,Birbhum,1859447,294,Murarai,278661,59958733,1233,MD. JAKIR HOSSAIN,BNJD,432
49586,West Bengal,42,Birbhum,1859447,294,Murarai,278661,59958733,1233,LAKSHMI HEMBROM,APoI,1206
49587,West Bengal,42,Birbhum,1859447,294,Murarai,278661,59958733,1233,AMIY GHOSH,IND,1419
49588,West Bengal,42,Birbhum,1859447,294,Murarai,278661,59958733,1233,ABDUL IMRAN,IND,591
49589,West Bengal,42,Birbhum,1859447,294,Murarai,278661,59958733,1233,SAURAV MUDI,IND,482
58942,Puducherry,1,PUDUCHERRY,1024024,1,MANNADIPET,33108,798177,235,ALANGARAVELU,BSP,36
58943,Puducherry,1,PUDUCHERRY,1024024,1,MANNADIPET,33108,798177,235,G. THAMIZHVENDAN,ADMK,674
58944,Puducherry,1,PUDUCHERRY,1024024,1,MANNADIPET,33108,798177,235,A. NAMASSIVAYAM,BJP,12656
58945,Puducherry,1,PUDUCHERRY,1024024,1,MANNADIPET,33108,798177,235,VE. VAITHILINGAM,INC,13251
58946,Puducherry,1,PUDUCHERRY,1024024,1,MANNADIPET,33108,798177,235,P. SANKARAN,SUCI,85
58947,Puducherry,1,PUDUCHERRY,1024024,1,MANNADIPET,33108,798177,235,K. PRABHUDEVAN,URPI,25
58948,Puducherry,1,PUDUCHERRY,1024024,1,MANNADIPET,33108,798177,235,DR. R. MENAGA,NTK,834
58949,Puducherry,1,PUDUCHERRY,1024024,1,MANNADIPET,33108,798177,235,ARADADI POSIYYA,IND,33
58950,Puducherry,1,PUDUCHERRY,1024024,1,MANNADIPET,33108,798177,235,ARUNACHALAM,IND,11
58951,Puducherry,1,PUDUCHERRY,1024024,1,MANNADIPET,33108,798177,235,E. ANANTHAVEL,IND,25
58952,Puducherry,1,PUDUCHERRY,1024024,1,MANNADIPET,33108,798177,235,R. RAJA,IND,14
58953,Puducherry,1,PUDUCHERRY,1024024,1,MANNADIPET,33108,798177,235,S. KALA,IND,21
58954,Puducherry,1,PUDUCHERRY,1024024,1,MANNADIPET,33108,798177,235,M. KRISHNAMURTHY,IND,66
58955,Puducherry,1,PUDUCHERRY,1024024,1,MANNADIPET,33108,798177,235,K. KISHORKUMAR,IND,92
58956,Puducherry,1,PUDUCHERRY,1024024,1,MANNADIPET,33108,798177,235,COUTTANE @ DHIVANEEDHE,IND,56
58957,Puducherry,1,PUDUCHERRY,1024024,1,MANNADIPET,33108,798177,235,KOLLANJIAPPAN,IND,31
58958,Puducherry,1,PUDUCHERRY,1024024,1,MANNADIPET,33108,798177,235,S. SATHISH KUMAR,IND,17
58959,Puducherry,1,PUDUCHERRY,1024024,1,MANNADIPET,33108,798177,235,NIRMALA GOPI,IND,7
58960,Puducherry,1,PUDUCHERRY,1024024,1,MANNADIPET,33108,798177,235,S. BAKTHAVATCHALAM,IND,50
58961,Puducherry,1,PUDUCHERRY,1024024,1,MANNADIPET,33108,798177,235,M. MANIKANDAN,IND,49
58962,Puducherry,1,PUDUCHERRY,1024024,1,MANNADIPET,33108,798177,235,V.P.MANICKAM,IND,8
58963,Puducherry,1,PUDUCHERRY,1024024,1,MANNADIPET,33108,798177,235,S.MASCO,IND,4
58964,Puducherry,1,PUDUCHERRY,1024024,1,MANNADIPET,33108,798177,235,MURUGAN,IND,2
58965,Puducherry,1,PUDUCHERRY,1024024,1,MANNADIPET,33108,798177,235,RAVINDIRAN,IND,15
58966,Puducherry,1,PUDUCHERRY,1024024,1,MANNADIPET,33108,798177,235,RAMADASS,IND,15
58967,Puducherry,1,PUDUCHERRY,1024024,1,MANNADIPET,33108,798177,235,P. RAJAN,IND,8
58968,Puducherry,1,PUDUCHERRY,1024024,2,THIRUBHUVANAI,33755,798177,263,ALANGARAVELU,BSP,53
58969,Puducherry,1,PUDUCHERRY,1024024,2,THIRUBHUVANAI,33755,798177,263,G. THAMIZHVENDAN,ADMK,590
58970,Puducherry,1,PUDUCHERRY,1024024,2,THIRUBHUVANAI,33755,798177,263,A. NAMASSIVAYAM,BJP,10932
58971,Puducherry,1,PUDUCHERRY,1024024,2,THIRUBHUVANAI,33755,798177,263,VE. VAITHILINGAM,INC,14363
58972,Puducherry,1,PUDUCHERRY,1024024,2,THIRUBHUVANAI,33755,798177,263,P. SANKARAN,SUCI,100
58973,Puducherry,1,PUDUCHERRY,1024024,2,THIRUBHUVANAI,33755,798177,263,K. PRABHUDEVAN,URPI,59
58974,Puducherry,1,PUDUCHERRY,1024024,2,THIRUBHUVANAI,33755,798177,263,DR. R. MENAGA,NTK,945
58975,Puducherry,1,PUDUCHERRY,1024024,2,THIRUBHUVANAI,33755,798177,263,ARADADI POSIYYA,IND,60
